(The) Interpreter Magazine,www.interpretermag.com,-8,HIGH
Tharawat Magazine,www.tharawat-magazine.com,8,HIGH
That’s Nonsense,www.thatsnonsense.com,-1,HIGH
The Advertiser,www.adelaidenow.com.au,30,MIXED
The Age (Australia),www.theage.com.au,-12,HIGH
The Algemeiner Journal,www.algemeiner.com,14,HIGH
The American Cause,www.theamericancause.org,30,MIXED
The American Conservative,www.theamericanconservative.com,11,HIGH
The American Independent Institute,americanindependent.com,-23,HIGH
The American Interest,www.the-american-interest.com,11,HIGH
The American Prospect,prospect.org,-23,HIGH
The Atlantic,www.theatlantic.com,-12,HIGH
The Auburn Citizen,auburnpub.com,-3,HIGH
The Augusta Chronicle,chronicle.augusta.com,17,HIGH
The Austin Chronicle,www.austinchronicle.com,-20,HIGH
The Australian Financial Review,www.afr.com,2,HIGH
The Australian,www.theaustralian.com.au,12,HIGH
The Automatic Earth,www.theautomaticearth.com,-9,HIGH
The Baffler,thebaffler.com,-13,HIGH
The Balance,www.thebalance.com,-4,HIGH
The Bangkok Post,www.bangkokpost.com,-5,HIGH
The Baxter Bulletin,www.baxterbulletin.com,-2,HIGH
The Belfer Center for Science and International Affairs,www.belfercenter.org,1,HIGH
The Blacksphere (Kevin Jackson),theblacksphere.net,28,MIXED
The Blaze,www.theblaze.com,30,MIXED
The Blue Route,www.blue-route.org,-28,MIXED
The Budapest Beacon,budapestbeacon.com,-15,HIGH
The Bureau of Investigative Journalism,www.thebureauinvestigates.com,-4,HIGH
The Burning Spear,www.theburningspear.com,-23,HIGH
The California Republican,carepublican.com,26,HIGH
The Canadian Press,www.thecanadianpress.com,-4,HIGH
The Canary (UK),www.thecanary.co,-23,HIGH
The Center on Budget and Policy Priorities,www.cbpp.org,-10,HIGH
The Century Foundation,tcf.org,-16,HIGH
The Chicago Reporter,chicagoreporter.com,-16,HIGH
The China Post,www.chinapost.com.tw,-3,HIGH
The Christian Left,www.thechristianleft.org,-15,HIGH
The Chronicle Herald,thechronicleherald.ca,11,MIXED
The Chronicle of Higher Education,www.chronicle.com,-2,HIGH
The Cipher Brief,www.thecipherbrief.com,1,HIGH
The Citizen Press,thecitizenpress.com,26,MIXED
The Citizen,www.thecitizen.org.au,-11,HIGH
The Climate Reality Project,www.climaterealityproject.org,-18,HIGH
The College Fix,www.thecollegefix.com,28,MIXED
The Conservative Nut,www.theconservativenut.gop,22,MIXED
The Conservative Woman,www.conservativewoman.co.uk,30,MIXED
The Conversation,theconversation.com,-4,HIGH
The Council of Canadians,canadians.org,-13,HIGH
The Courier Mail,www.couriermail.com.au,14,HIGH
The Courier-Journal,www.courier-journal.com,-10,HIGH
The Daily Banter,thedailybanter.com,-23,HIGH
The Daily Buzz,the-daily.buzz,-19,HIGH
The Daily Citizen (Dalton),www.daltondailycitizen.com,7,HIGH
The Daily Climate,www.dailyclimate.org,-12,HIGH
The Daily Defender,thedailydefender.com,27,MIXED
The Daily Gazette,dailygazette.com,-4,HIGH
The Daily Liberator,www.thedailyliberator.com,24,MIXED
The Daily News (Longview),tdn.com,-5,HIGH
The Daily News (Longview),tdn.com,-5,HIGH
The Daily Northwestern,dailynorthwestern.com,-4,HIGH
The Daily Progress,www.dailyprogress.com,-2,HIGH
The Daily Tarheel,www.dailytarheel.com,-12,HIGH
The Daily Telegraph (Australia),www.dailytelegraph.com.au,22,MIXED
The Daily Vox,www.thedailyvox.co.za,-21,HIGH
The Daily Wire,www.dailywire.com,29,MIXED
The Day (New London),www.theday.com,-3,HIGH
The Defcon Warning System,www.defconwarningsystem.com,1,HIGH
The Democratic Hub,www.democratichub.com,-28,MIXED
The Des Moines Register,www.desmoinesregister.com,-4,HIGH
The Diplomat Magazine,thediplomat.com,0,HIGH
The EC Journal,www.theecjournal.com,8,MIXED
The Economic Times,economictimes.indiatimes.com,-8,HIGH
The Economist,www.economist.com,1,HIGH
The Elkhart Truth,www.elkharttruth.com,-2,HIGH
The Epoch Times,www.theepochtimes.com,13,HIGH
The Establishment,theestablishment.co,-23,HIGH
The European Council on Foreign Relations (ECFR),www.ecfr.eu,-14,HIGH
The Fake News Codex,www.fakenewscodex.com,-1,HIGH
The Federalist,thefederalist.com,27,HIGH
The Fifth Column,thefifthcolumnnews.com,-15,MIXED
The Fiscal Times,www.thefiscaltimes.com,11,HIGH
The Florida Squeeze,thefloridasqueeze.com,-21,MIXED
The Forward,forward.com,-12,HIGH
The Frisky,www.thefrisky.com,-20,HIGH
The Fucking News,thefingnews.com,-23,HIGH
The Gazette (Cedar Rapids),www.thegazette.com,11,HIGH
The Globe and Mail,www.theglobeandmail.com,7,HIGH
The Guardian,www.theguardian.com,-14,HIGH
The Hartford Courant,www.courant.com,-12,HIGH
The Hayride,thehayride.com,28,HIGH
The Herald (Everett),www.heraldnet.com,-8,HIGH
The Herald Journal (Utah),news.hjnews.com,0,HIGH
The Herald-Sun (Durham/North Carolina),www.heraldsun.com,-5,HIGH
The Hill,thehill.com,-8,HIGH
The Hindu Business Line,www.thehindubusinessline.com,7,HIGH
The Hindu,newsite.thehindu.com,-8,HIGH
The Humanist Magazine,thehumanist.com,-5,HIGH
The Independent Review,www.independent.org,6,HIGH
The Independent,www.independent.co.uk,-15,HIGH
The Indian Express,indianexpress.com,-3,HIGH
The Intellectualist,theintellectualist.co,-20,HIGH
The Intercept,theintercept.com,-17,HIGH
The Irish Times,www.irishtimes.com,-8,HIGH
The Irrawaddy,www.irrawaddy.com,-13,HIGH
The Jack News,www.thejacknews.com,9,HIGH
The Jakarta Post,www.thejakartapost.com,-2,HIGH
The Jamestown Foundation,www.jamestown.org,11,HIGH
The Japan News,the-japan-news.com,8,HIGH
The Jerusalem Post,www.jpost.com,-3,HIGH
The Jerusalem Report,www.jpost.com,-12,HIGH
The Jewish Press,www.jewishpress.com,9,HIGH
The Jordan Times,www.jordantimes.com,-4,HIGH
The Journal News,www.lohud.com,-12,HIGH
The Knife,theknifemedia.com,1,HIGH
The Korea Times,www.koreatimes.co.kr,-13,MIXED
The Last Refuge (Conservative Treehouse),theconservativetreehouse.com,30,MIXED
The Libertarian Republic,thelibertarianrepublic.com,14,HIGH
The Lily,www.thelily.com,-18,HIGH
The Local (Norway),www.thelocal.no,-12,HIGH
The London Economic,www.thelondoneconomic.com,-28,MIXED
The Manila Times,www.manilatimes.net,10,HIGH
The Marshall Project,www.themarshallproject.org,-3,HIGH
The Mary Sue,www.themarysue.com,-21,HIGH
The Meme Policeman,memepoliceman.com,2,HIGH
The Middle East in London,www.soas.ac.uk,3,HIGH
The Militant,www.themilitant.com,-19,HIGH
The Millennial Review,themilreview.com,26,HIGH
The Moderate Voice,themoderatevoice.com,-3,HIGH
The Monthly (Australia),www.themonthly.com.au,-11,HIGH
The Morning Call,www.mcall.com,-3,HIGH
The Morning Star,www.morningstaronline.co.uk,-22,HIGH
The Nation Institute,www.nationinstitute.org,-14,HIGH
The Nation Pakistan,nation.com.pk,13,HIGH
The Nation,www.thenation.com,-21,HIGH
The National (UAE),www.thenational.ae,9,HIGH
The National Memo,www.nationalmemo.com,-22,HIGH
The Nevada Independent,thenevadaindependent.com,-13,HIGH
The New American,www.thenewamerican.com,23,MIXED
The New Arab,www.alaraby.co.uk,-14,HIGH
The New Atlantis,www.thenewatlantis.com,9,HIGH
The New Civil Rights Movement,www.thenewcivilrightsmovement.com,-26,MIXED
The New Tropic,thenewtropic.com,-14,HIGH
The Newly Press,newlypress.com,30,MIXED
The News (Mexico City),www.thenews.mx,-3,HIGH
The News International,www.thenews.com.pk,-4,HIGH
The News Lens,international.thenewslens.com,7,HIGH
The News Literacy Project,www.thenewsliteracyproject.org,-1,HIGH
The News Tribune,www.thenewstribune.com,-10,HIGH
The News-Times (Danbury),www.newstimes.com,-10,HIGH
The Next Web,thenextweb.com,-9,HIGH
The Objective Standard,www.theobjectivestandard.com,15,HIGH
The Observatory,observatory.journalism.wisc.edu,-3,HIGH
The Observer (UK),www.theguardian.com,-13,HIGH
The Odyssey Online,www.theodysseyonline.com,-16,MIXED
The Oklahoman,www.oklahoman.com,11,HIGH
The Olympian,www.theolympian.com,-11,HIGH
The Oslo Times,www.theoslotimes.com,-12,HIGH
The Oslo Times,www.theoslotimes.com,-12,HIGH
The Other 98%,other98.com,-25,MIXED
The Outline,theoutline.com,-19,HIGH
The Outlook (Monmouth University),outlook.monmouth.edu,-4,HIGH
The Pantagraph,www.pantagraph.com,-3,HIGH
The Patriot Post,patriotpost.us,26,MIXED
The Patriot-News,www.pennlive.com,-7,HIGH
The Phnom Penh Post,www.phnompenhpost.com,-2,HIGH
The Plain Dealer,www.cleveland.com,-12,HIGH
The Post and Courier,www.postandcourier.com,2,HIGH
The Post and Email,www.thepostemail.com,30,MIXED
The Post Millennial,www.thepostmillennial.com,23,HIGH
The Post Star,poststar.com,1,HIGH
The Press Democrat,www.pressdemocrat.com,-9,HIGH
The Press-Enterprise,www.pe.com,11,HIGH
The Progressive Frontier,progressivefrontier.com,-29,MIXED
The Progressive,www.progressive.org,-23,HIGH
The Providence Journal,www.providencejournal.com,-12,HIGH
The Pulse,pulsegulfcoast.com,-15,HIGH
The Quint,www.thequint.com,11,MIXED
The RANTidote,therantidote.com,24,MIXED
The Real Strategy,therealstrategy.com,29,MIXED
The Reality-Based Community,www.samefacts.com,-21,HIGH
The Rebel,www.therebel.media,29,MIXED
The Record (New Jersey),www.northjersey.com,-10,HIGH
The Resurgent,theresurgent.com,27,MIXED
The Right Scoop,therightscoop.com,27,MIXED
The Ringer,www.theringer.com,-12,HIGH
The Ron Paul Institute,www.ronpaulinstitute.org,21,MIXED
The Root,www.theroot.com,-22,HIGH
The Santa Fe New Mexican,www.santafenewmexican.com,-8,HIGH
The Saturday Paper,www.thesaturdaypaper.com.au,-14,HIGH
The Scotsman,www.scotsman.com,-3,HIGH
The Sentinel (Pennsylvania),cumberlink.com,-3,HIGH
The Skimm,www.theskimm.com,-4,HIGH
The Smoking Gun,www.thesmokinggun.com,7,HIGH
The Sociable,sociable.co,-3,HIGH
The Source Newspaper (La Source),thelasource.com,-24,HIGH
The Southern Illinoisan,thesouthern.com,2,HIGH
The Spectator (UK),www.spectator.co.uk,17,HIGH
The Spokesman-Review,www.spokesman.com,6,HIGH
The Star Democrat,www.stardem.com,-4,HIGH
The State,www.thestate.com,-12,HIGH
The Stern Facts,thesternfacts.com,-27,MIXED
The Straits Times,www.straitstimes.com,10,HIGH
The Stranger,www.thestranger.com,-17,HIGH
The Strategy Bridge,thestrategybridge.org,2,HIGH
The Sun Magazine,thesunmagazine.org,-15,HIGH
The Sun Magazine,thesunmagazine.org,-15,HIGH
The Sun,www.thesun.co.uk,26,MIXED
The Swedish Wire,www.swedishwire.com,-4,HIGH
The Sydney Morning Herald,www.smh.com.au,-13,HIGH
The Tab,thetab.com,-12,HIGH
The Tennessean,www.tennessean.com,11,HIGH
The Tennessee Star,tennesseestar.com,27,HIGH
The Texas Observer,www.texasobserver.org,-20,HIGH
The Times (Illinois),www.mywebtimes.com,0,HIGH
The Times and Democrat,thetandd.com,-5,HIGH
The Times Herald (Port Huron),www.thetimesherald.com,9,HIGH
The Times of London,www.thetimes.co.uk,11,HIGH
The Times-Picayune,www.nola.com,-14,HIGH
The Trace,www.thetrace.org,-11,HIGH
The Truth About Guns,www.thetruthaboutguns.com,22,HIGH
The TruthSetter,truthsetter.com,1,HIGH
The Tyee,thetyee.ca,-15,HIGH
The Varsity,thevarsity.ca,-9,HIGH
The Verge,www.theverge.com,-13,HIGH
The Village Voice,www.villagevoice.com,-19,HIGH
The Virginian-Pilot,pilotonline.com,-7,HIGH
The Walrus,thewalrus.ca,-22,HIGH
The Waterloo-Cedar Falls Courier,wcfcourier.com,-3,HIGH
The Week,theweek.com,-13,HIGH
The West Australian,thewest.com.au,12,HIGH
The Whim,www.thewhim.com,-2,HIGH
The Wilderness Society,wilderness.org,-11,HIGH
The Wire – India,thewire.in,-8,HIGH
The World Can’t Wait,worldcantwait.net,-24,HIGH
The Young Turks,tytnetwork.com,-22,HIGH
The Zero Hour,www.thisisthezerohour.com,-15,HIGH
TheGrio,thegrio.com,-21,HIGH
TheImproper Magazine,www.theimproper.com,-25,HIGH
TheJournal.ie,www.thejournal.ie,-4,HIGH
TheosWatch.com,theoswatch.com,-29,MIXED
TheWrap,www.thewrap.com,-2,MIXED
Think Progress,thinkprogress.org,-26,MIXED
Third Way,www.thirdway.org,-4,HIGH
This Magazine,this.org,-22,HIGH
Thomson Reuters Foundation,news.trust.org,-8,HIGH
ThoughtCo,www.thoughtco.com,-1,VERY HIGH
Time Magazine,time.com,-17,HIGH
Timeline,timeline.com,-7,HIGH
Times Headline,www.timesheadline.com,-11,MIXED
Times News (Pennsylvania),www.tnonline.com,7,HIGH
Times of India,timesofindia.indiatimes.com,-2,HIGH
Times of Israel,www.timesofisrael.com,-10,HIGH
Times of San Diego,timesofsandiego.com,-4,HIGH
Times of South Africa (Times Live),www.timeslive.co.za,15,MIXED
Times-Colonist,www.timescolonist.com,-13,HIGH
Times-News (Idaho),magicvalley.com,-3,HIGH
To Inform is to Influence,toinformistoinfluence.com,-12,HIGH
Today I Found Out,www.todayifoundout.com,-1,HIGH
Toledo Blade,www.toledoblade.com,6,HIGH
TomDispatch.com,www.tomdispatch.com,-13,HIGH
Topeka Capital-Journal,www.cjonline.com,7,HIGH
Toronto Star,www.thestar.com,-17,HIGH
Toronto Sun,www.torontosun.com,22,HIGH
Towleroad,www.towleroad.com,-28,MIXED
Townhall,townhall.com,24,MIXED
Transparency International,www.transparency.org,-1,VERY HIGH
Transpartisan Review,www.transpartisanreview.com,-3,HIGH
Tribune Magazine UK,www.tribunemagazine.org,-22,HIGH
Tribune News Service,tribunecontentagency.com,-3,HIGH
Tribunist,tribunist.com,29,MIXED
TRT World,www.trtworld.com,23,MIXED
True Viral News,trueviralnews.com,1,HIGH
Truth Against the Machine,truthagainstthemachine.com,-27,HIGH
Truth Be Told,truthbetold.news,-3,HIGH
Truth Out,www.truth-out.org,-29,MIXED
Truthdig,www.truthdig.com,-23,HIGH
TruthOrFiction.com,www.truthorfiction.com,-1,VERY HIGH
Tulsa World,www.tulsaworld.com,11,HIGH
Turkey and Facts (Dogruluk Payi),turkeyandfacts.com,-1,VERY HIGH
Turning Point USA,www.turningpoint.news,29,MIXED
TVW Washington State,www.tvw.org,-1,HIGH
Twitchy,twitchy.com,30,MIXED
UAWire,uawire.org,-13,MIXED
UN Watch,www.unwatch.org,26,MIXED
Unbiased America,www.unbiasedamerica.com,24,MIXED
Undark,undark.org,-3,HIGH
Unicorn Riot,www.unicornriot.ninja,-16,HIGH
United Federation of Teachers (UFT),www.uft.org,-13,HIGH
United Press International (UPI),www.upi.com,3,HIGH
United States House of Representatives (House.gov),www.house.gov,-1,VERY HIGH
Unity News Network,unitynewsnetwork.co.uk,28,MIXED
University Business,www.universitybusiness.com,-8,HIGH
Uproxx,uproxx.com,-19,HIGH
Upworthy,www.upworthy.com,-18,HIGH
Urban Institute,www.urban.org,-14,HIGH
US Government Accountability Office (GAO),www.gao.gov,-1,HIGH
US News World Report,www.usnews.com,-8,HIGH
US Political Post,theuspoliticalpost.com,-28,MIXED
US Politics Info,uspoliticsinfo.com,30,MIXED
US Uncut,usuncut.com,-33,MIXED
USA Facts,www.usafacts.org,-1,VERY HIGH
USA Politics Today,www.usapoliticstoday.com,28,MIXED
USA Spending,www.usaspending.gov,-1,VERY HIGH
USA Today,www.usatoday.com,-9,HIGH
USSA News,ussanews.com,29,MIXED
Utah Public Radio (UPR),upr.org,-7,HIGH
Utah Standard-Examiner,www.standard.net,1,HIGH
ValueWalk,www.valuewalk.com,11,HIGH
Vancouver Sun,vancouversun.com,-11,HIGH
Vanity Fair,www.vanityfair.com,-21,HIGH
Vera Files,verafiles.org,-3,VERY HIGH
Verified Politics,verifiedpolitics.com,-26,HIGH
Vermont Independent,www.vermontindependent.org,-23,MIXED
Verrit,verrit.com,-22,HIGH
Vessel News,vesselnews.io,29,MIXED
Vice News,www.vice.com,-16,MIXED
Viral Thread,www.viralthread.com,-4,MIXED
Viral Title,viraltitle.com,-27,MIXED
VivaLiberty,www.vivaliberty.com,28,MIXED
Vocativ,www.vocativ.com,-4,HIGH
Voice of America,www.voanews.com,-3,HIGH
Voice of San Diego,www.voiceofsandiego.org,-5,HIGH
Vos Iz Neias,www.vosizneias.com,-3,HIGH
Vote Smart,votesmart.org,-1,HIGH
Vote,vote.us.org,-21,MIXED
VoteVets.org,www.votevets.org,-13,HIGH
Vox,www.vox.com,-23,HIGH
Vulture,www.vulture.com,-14,HIGH
Wall Street Journal,www.wsj.com,11,HIGH
Wall Street on Parade,wallstreetonparade.com,-15,HIGH
War on the Rocks,warontherocks.com,-5,HIGH
Washington Babylon,washingtonbabylon.com,15,HIGH
Washington Blade,www.washingtonblade.com,-15,HIGH
Washington Examiner,www.washingtonexaminer.com,21,HIGH
Washington Free Beacon,freebeacon.com,28,MIXED
Washington Journal (Not C-Span),washingtonjournal.com,-27,HIGH
Washington Journal,www.c-span.org,-3,HIGH
Washington Monthly,washingtonmonthly.com,-18,HIGH
Washington Post,www.washingtonpost.com,-15,HIGH
Washington Press,washingtonpress.com,-29,MIXED
Washington Sources,washingtonsources.org,-27,MIXED
Washington Times,www.washingtontimes.com,17,HIGH
Watchdog.org,watchdog.org,15,MIXED
Waterbury Republican-American,www.rep-am.com,12,HIGH
We Are The Mighty,www.wearethemighty.com,3,HIGH
Wear Your Voice,wearyourvoicemag.com,-22,HIGH
Weasel Zippers,www.weaselzippers.us,30,MIXED
Weekly Standard,www.weeklystandard.com,23,HIGH
Western Free Press,www.westernfreepress.com,30,MIXED
Western Journal,www.westernjournal.com,29,MIXED
WestMonster,www.westmonster.com,12,HIGH
WGN News,wgntv.com,-8,HIGH
What Matters News,whatmattersnews.com,-26,HIGH
Whatfinger,www.whatfinger.com,26,MIXED
Who.What.Why,whowhatwhy.org,-21,MIXED
Wichita Eagle,www.kansas.com,6,HIGH
WikiLeaks,www.wikileaks.org,13,MIXED
WikiNews,en.wikinews.org,-2,HIGH
Wikipedia,www.wikipedia.org,-1,HIGH
WikiTribune,www.wikitribune.com,-2,HIGH
Williamsport Sun-Gazette,www.sungazette.com,10,HIGH
Windsor Star,windsorstar.com,-11,HIGH
Wings Over Scotland,wingsoverscotland.com,-16,HIGH
Winona Daily News,www.winonadailynews.com,-3,HIGH
Winston-Salem Journal,www.journalnow.com,10,HIGH
WION (World is One News),www.wionews.com,-3,MIXED
Wired Magazine,www.wired.com,-13,HIGH
Wisconsin State Journal,host.madison.com,-2,HIGH
WNYC,www.wnyc.org,-11,HIGH
Wonkette,wonkette.com,-26,MIXED
Woodrow Wilson International Center for Scholars,www.wilsoncenter.org,-3,VERY HIGH
Workers World,www.workers.org,-27,MIXED
World Affairs Journal,www.worldaffairsjournal.org,-8,HIGH
World Economic Forum,www.weforum.org,-4,HIGH
World Magazine,world.wng.org,24,MIXED
World Net Daily (WND),www.wnd.com,29,MIXED
World News,wn.com,1,HIGH
World Policy Institute,www.worldpolicy.org,-14,HIGH
World Politics Review,www.worldpoliticsreview.com,5,HIGH
World Press Review,worldpress.org,-2,VERY HIGH
World Resources Institute (WRI),www.wri.org,-3,VERY HIGH
World Socialist Web Site,www.wsws.org,-24,HIGH
World Tribune,worldtribune.com,22,HIGH
WorldCrunch,www.worldcrunch.com,-11,HIGH
WRAL,www.wral.com,-3,HIGH
Xinhua News Agency,www.xinhuanet.com,-13,MIXED
Yahoo.com,www.yahoo.com,-14,MIXED
Yahoo.com,news.yahoo.com,-14,MIXED
YellowHammer News,yellowhammernews.com,20,HIGH
Yes Magazine,www.yesmagazine.org,-22,HIGH
YnetNews,www.ynetnews.com,-14,HIGH
York Daily Record,www.ydr.com,-7,HIGH
Young America’s Foundation (YAF),www.yaf.org,23,HIGH
Young Conservatives,www.youngcons.com,30,MIXED
Your Black World,yourblackworld.net,-22,MIXED
Youth Radio,youthradio.org,-10,HIGH
Z Magazine,zcomm.org,-22,HIGH
ZDF (Zweites Deutsches Fernsehen),www.zdf.de,-5,HIGH
